fold,epoch,train_loss,val_loss,accuracy,precision,recall,f1_score
1,1,1.5921536291038596,1.3687933320584504,43.51118760757315,0.3850208546504189,0.3810506618372309,0.33593434229655783
1,2,1.2830050463204856,1.2386744281520015,51.015490533562826,0.4609410099566372,0.45056113014956833,0.4412117343837102
1,3,1.196022731917245,1.1982497287833171,50.91222030981067,0.4844073105521844,0.4547006396854223,0.4444027763591286
1,4,1.134221878680554,1.2351854417635046,53.08089500860585,0.5055276545294702,0.4923708980319608,0.46958208391634015
1,5,1.0812823926354502,1.1298623992049175,56.144578313253014,0.5385246350199011,0.5106250906179923,0.505762932870047
2,1,1.1686797862524514,1.2383606122887654,51.480716253443525,0.4806757427480275,0.4663498666155577,0.43606023803376204
2,2,1.0891093284219175,1.1563788652420044,55.06198347107438,0.527282415133427,0.500999220909084,0.4691972034909378
2,3,1.0309173147101978,1.0660891688388328,59.951790633608816,0.5743139041854348,0.5471424432959963,0.5346635631169608
2,4,0.975326820061757,1.031555017699366,59.26308539944903,0.5547271345041362,0.5485579448190457,0.543727055142651
2,5,0.936053793836426,1.0668665507565374,59.676308539944905,0.5689424301624608,0.5576362260893062,0.5499272074740228
3,1,0.9339369122798626,0.9261831200641134,65.18595041322314,0.6247585825643379,0.6134236541005783,0.6086030124137163
3,2,0.8750092360999558,0.9716391563415527,64.29063360881543,0.6064293514862078,0.6021444982296096,0.5998264332473714
3,3,0.8328734197459378,0.9807589805644491,63.670798898071624,0.6364553813911442,0.5897228612703365,0.5882815601532694
3,4,0.798454707467949,1.03517870021903,63.739669421487605,0.611976547520184,0.6000674692187365,0.5937872112476562
3,5,0.7527095531369303,0.9518155170523602,65.3236914600551,0.6223916306898902,0.6051409374353105,0.6065620710322107
4,1,0.7563897099468734,0.7685439171998397,71.69421487603306,0.6990695519138088,0.6797810203130198,0.6822128192263643
4,2,0.6957096840654101,0.9024226121280504,66.83884297520662,0.6508148516593883,0.6366089013710451,0.6342176444820612
4,3,0.658771772142295,0.8062816339990367,69.93801652892562,0.6868089281017633,0.6614858085623171,0.6611733874745207
4,4,0.6232386409908861,0.8603935552679974,68.59504132231405,0.6558786193027832,0.6486057056964455,0.6493812863584661
4,5,0.5923844687231294,1.0412482360134954,62.8099173553719,0.6446174771939218,0.5907757965655843,0.5871473257875269
5,1,0.6159362765131416,0.5802983226983444,79.54545454545455,0.7765102822989709,0.7681899091829791,0.7693067420081674
5,2,0.5483813156465908,0.6431507779204327,76.61845730027548,0.7507224012029087,0.7334079746413049,0.7346535384226875
5,3,0.515636200924496,0.6954538822174072,75.72314049586777,0.7357523973134344,0.726220445796187,0.7272765427535444
5,4,0.49057299209820043,0.7794425098792367,73.00275482093664,0.7191211123191588,0.6941685753035475,0.6955133669874276
5,5,0.4510393538972834,0.7580113799675651,74.0702479338843,0.7125573429941833,0.706559581232457,0.7048229622225133
6,1,0.4882987490394613,0.5080413727656655,81.40495867768595,0.8027826768423045,0.8010337644368779,0.7982164415675983
6,2,0.42537745407649447,0.5170424023400182,81.06060606060606,0.7896812038500418,0.7871904581690526,0.7849530544417992
6,3,0.40233236403910666,0.6330222578152366,78.68457300275482,0.770007199208145,0.7592259630822742,0.7577310704987101
6,4,0.36935778568079186,0.659536688224129,77.8236914600551,0.7571661949666347,0.7519679681159539,0.7497557288338099
6,5,0.34455700063115946,0.6725872832795848,76.75619834710744,0.7483492809000862,0.7351518696790365,0.7368513421501792
7,1,0.3908727773270764,0.3595159455485966,87.12121212121212,0.8563211627622085,0.8565632751650727,0.8559190571624065
7,2,0.33730928436085417,0.43529503889705823,83.95316804407713,0.8284777380232177,0.8150321505823153,0.8186890923480992
7,3,0.312938293667285,0.5070870479811793,82.30027548209367,0.8116033513002647,0.7996713652432035,0.8019175092928902
7,4,0.3062882322695229,0.5351777180381443,81.71487603305785,0.8013254188813397,0.7903376542962772,0.7925149481821085
7,5,0.2815578707626888,0.6168006205040476,79.40771349862258,0.7826452761052886,0.7692974311596368,0.7704372601869437
8,1,0.3367460006540948,0.3445276235756667,87.5,0.8730158489001191,0.8584604484488587,0.8601091941114671
8,2,0.28586627084475297,0.4454643285792807,84.0564738292011,0.8349419353955376,0.8215807553352374,0.8213444719595522
8,3,0.2624084954405879,0.4272133889405624,84.77961432506888,0.8369650833567677,0.8323478168524476,0.8311454955575592
8,4,0.24133822919575723,0.5173656927502673,83.60881542699724,0.8264682725658715,0.8129971750845062,0.8161861572316801
8,5,0.23880184462273513,0.5337126617846282,81.64600550964187,0.8122975099824323,0.78792401368481,0.7904719613933515
9,1,0.2909765385991924,0.28381038036035455,90.35812672176309,0.8988791557261586,0.8943737038472763,0.8944260301384129
9,2,0.2351861698450623,0.34187108278274536,88.4297520661157,0.8745044041746961,0.8698810576870502,0.8697100460260526
9,3,0.22123788084302629,0.4084256006323773,85.60606060606061,0.8557286963413042,0.8354981977247824,0.8387504190528615
9,4,0.2261026723944879,0.4179828134567841,86.22589531680441,0.850698738151676,0.8469628825849653,0.8451460811089064
9,5,0.21062654465600683,0.5262348625970923,82.43801652892562,0.80874092408957,0.8055127257666126,0.8037028448619018
